awardID,fiscalYear,currentValue,duns,companyCongCode,performanceCongCode
70CMSW18FR0000014,2018,22304.48,79728394,2706,1302
70CMSW18FR0000015,2018,559335.5,943392522,200,644
70CMSW18FR0000016,2018,748192.93,607775848,5106,1302
70CMSW18FR0000017,2018,8222.5,82193277,2502,1302
70CMSW18FR0000018,2018,324650,79728394,2706,2706
70CMSW18FR0000019,2018,205069.4,607775848,5106,5106
70CMSW18FR0000020,2018,15655.64,194331401,1715,1715
70CMSW18FR0000022,2018,4950,965961860,651,651
70CMSW18FR0000023,2018,985034.88,79728394,2706,1100
70CMSW18FR0000024,2018,14078.52,78857127,5102,1302
70CMSW18FR0000025,2018,16227.54,2344208,4705,4214
70CMSW18FR0000026,2018,13636.48,607775848,5106,1705
70CMSW18FR0000027,2018,1897,5957329,2502,1301
70CMSW18FR0000028,2018,582209.67,78770392,3301,3301
70CMSW18FR0000029,2018,279500,79728394,2706,2706
70CMSW18FR0000030,2018,50722.8,861004349,632,632
70CMSW18FR0000031,2018,95311.98,861004349,632,632
70CMSW18FR0000032,2018,29867.52,2344208,4705,4705
70CMSW18FR0000033,2018,9381.25,79464963,4824,4824
70CMSW18FR0000035,2018,10340.98,607775848,5106,612
70CMSW18FR0000037,2018,8530,557049830,2302,1301
70CMSW18FR0000039,2018,483320,79728394,2706,2706
70CMSW18FR0000040,2018,384560,79728394,2706,2706
70CMSW18FR0000041,2018,239630,79728394,2706,2706
70CMSW18FR0000042,2018,49395.8,124623039,1203,3103
70CMSW18FR0000044,2018,40786.2,182004838,626,626
70CMSW18FR0000045,2018,1457844.39,622692994,4820,4834
70CMSW18FR0000046,2018,37503.25,79728394,2706,2706
70CMSW18FR0000047,2018,28991.32,791990146,3612,3606
70CMSW18FR0000048,2018,183031.8,1910777,2407,2407
70CMSW18FR0000049,2018,7427.64,618932227,2404,2404
70CMSW18FR0000050,2018,317217.92,298452707,5111,5111
70CMSW18FR0000052,2018,5032.32,2344208,4705,4705
70CMSW18FR0000053,2018,54500,14784388,3706,4209
70CMSW18FR0000054,2018,25161.6,2344208,4705,4705
70CMSW18FR0000055,2018,6325.74,607775848,5106,5106
70CMSW18FR0000057,2018,14615,1519248,3408,3408
70CMSW18P00000001,2018,15900,72632482,5108,1100
70CMSW18P00000002,2018,20774.98,7821085,4833,1100
70CMSW18P00000004,2018,9529.7,79627382,645,651
70CMSW18P00000006,2018,9969.6,78857127,5102,4209
70CMSW18P00000007,2018,26490.3,80956862,650,651
70CMSW18P00000008,2018,101172.4,78537385,1710,1302
70CMSW18P00000009,2018,22000,968509575,5305,5305
70CMSW18P00000011,2018,11860,15490144,4205,4209
70CMSW18P00000012,2018,28052,93315810,3602,3602
70CMSW18P00000015,2018,458671.6,79539589,5108,1301
70CMSW18P00000016,2018,518746.71,20256798,5111,4209
70CMSW18P00000017,2018,14622,80747506,5111,5111
70CMSW18P00000018,2018,12470,71088637,5000,5000
70CMSW18P00000019,2018,12000,82355652,5111,5111
70CMSW18P00000020,2018,9117.45,6552483,3624,3624
70CMSW18P00000021,2018,4738.45,79464963,4824,4824
70CMSW18P00000022,2018,30960,783194116,3708,3708
70CMSW18P00000023,2018,4000,806873761,5108,5108
70CMSW18P00000025,2018,91812,80000464,5110,4506
70CMSW18P00000026,2018,11400,14784388,3706,3706
70CMSW18P00000027,2018,22780,79464963,4824,1100
70CMSW18P00000029,2018,5149.08,623425563,626,626
70CMSW18P00000030,2018,293946,16538643,4812,401
70CMSW18P00000031,2018,5253.99,27839211,5107,5107
70CMSW18P00000032,2018,4838.2,623425563,626,626
70CMSW18P00000033,2018,215813.69,9557104,409,401
70CMSW18P00000035,2018,4820.2,824878086,4506,4506
70CTD018A00000003,2018,0,615378007,2408,****
70CTD018C00000001,2018,4146879.11,6213482,2705,1100
70CTD018C00000003,2018,396741,31414766,2002,1100
70CTD018FC0000005,2018,6609.25,54007823,3704,4209
70CTD018FC0000006,2018,7884.72,601839660,4831,1100
70CTD018FC0000007,2018,131639.5,54007823,3704,1100
70CTD018FC0000008,2018,2220.99,54007823,3704,1204
70CTD018FC0000009,2018,73255,54007823,3704,5111
70CTD018FC0000010,2018,6871.06,54007823,3704,2406
70CTD018FC0000012,2018,3701.65,54007823,3704,1223
70CTD018FC0000013,2018,32925,615378007,2408,2408
70CTD018FC0000014,2018,17166.93,54007823,3704,3709
70CTD018FC0000015,2018,2961.32,54007823,3704,4506
70CTD018FC0000017,2018,12210,615378007,2408,4824
70CTD018FC0000018,2018,37486.4,136155178,5111,1100
70CTD018FC0000019,2018,9302.56,615378007,2408,1100
70CTD018FC0000020,2018,27954.6,136155178,5111,1100
70CTD018FC0000024,2018,3399.48,615378007,2408,1305
70CTD018FC0000025,2018,468155.25,601839660,4831,1100
70CTD018FC0000026,2018,9906.87,957050883,5111,5108
70CTD018FC0000027,2018,7725.68,615378007,2408,1100
70CTD018FC0000028,2018,35136.91,957050883,5111,5110
70CTD018FC0000029,2018,33529.1,615378007,2408,1100
70CTD018FC0000030,2018,4106.62,615378007,2408,2406
70CTD018FC0000031,2018,14392.32,615378007,2408,2406
70CTD018FC0000033,2018,15328.48,615378007,2408,1100
70CTD018FC0000036,2018,141.53,615378007,2408,2406
70CTD018FC0000037,2018,23074.88,615378007,2408,2408
70CTD018FC0000038,2018,180691.5,601839660,4831,1100
70CTD018FC0000040,2018,7942.52,615378007,2408,1100
70CTD018FC0000043,2018,21842.66,615378007,2408,2408
70CTD018FC0000044,2018,10256.95,615378007,2408,1100
70CTD018FC0000045,2018,25120.67,615378007,2408,2408
70CTD018FC0000046,2018,20440.25,957050883,5111,1100
70CTD018FC0000047,2018,1699.74,615378007,2408,4818
70CTD018FC0000048,2018,5099.22,615378007,2408,4821
70CTD018FC0000049,2018,244.22,615378007,2408,2406
70CTD018FC0000050,2018,80336.09,957050883,5111,5111
70CTD018FC0000053,2018,20905.08,615378007,2408,1301
70CTD018FC0000054,2018,1058594.33,78570513,5110,1100
70CTD018FC0000055,2018,142824.13,957050883,5111,1100
70CTD018FC0000056,2018,338022,49159957,5111,1100
70CTD018FC0000057,2018,364573.04,49159957,5111,1100
70CTD018FC0000058,2018,80643,615378007,2408,2408
70CTD018FC0000059,2018,849.87,615378007,2408,1100
70CTD018FC0000060,2018,7542.35,957050883,5111,5111
70CTD018FC0000061,2018,2549.61,615378007,2408,4833
70CTD018FC0000063,2018,20311.26,615378007,2408,2408
70CTD018FC0000064,2018,13394.56,615378007,2408,2406
70CTD018FC0000065,2018,61586.42,615378007,2408,1100
70CTD018FC0000066,2018,5539.44,615378007,2408,1100
70CTD018FC0000068,2018,830240.13,78570513,5110,1100
70CTD018FC0000070,2018,5833.7,615378007,2408,2408
70CTD018FC0000071,2018,51780.3,615378007,2408,4830
70CTD018FC0000072,2018,25611.02,615378007,2408,2406
70CTD018FC0000073,2018,1278.08,615378007,2408,4818
70CTD018FC0000074,2018,1148309.53,136155178,5111,5108
70CTD018FC0000076,2018,1739.74,615378007,2408,5107
70CTD018FC0000077,2018,44029.48,615378007,2408,1100
70CTD018FC0000078,2018,8248.38,615378007,2408,4201
70CTD018FC0000079,2018,10006.7,615378007,2408,3408
70CTD018FC0000080,2018,42174.3,615378007,2408,1100
70CTD018FC0000081,2018,11525.04,615378007,2408,647
70CTD018FC0000082,2018,41175.6,601839660,4831,1100
70CTD018FC0000083,2018,3312.96,615378007,2408,2202
70CTD018FC0000086,2018,6948.06,615378007,2408,1100
70CTD018FC0000087,2018,6335.82,615378007,2408,2408
70CTD018FC0000088,2018,6890.12,615378007,2408,2408
70CTD018FC0000090,2018,14153,615378007,2408,2508
70CTD018FC0000092,2018,20288.8,615378007,2408,5000
70CTD018FC0000093,2018,47550.03,615378007,2408,1100
70CTD018FC0000094,2018,1738.6,615378007,2408,1100
70CTD018FC0000095,2018,58151.4,615378007,2408,2408
70CTD018FC0000096,2018,17053.4,615378007,2408,5108
70CTD018FC0000097,2018,19383.8,615378007,2408,2408
70CTD018FC0000099,2018,56088,601839660,4831,1100
70CTD018FR0000004,2018,16286.14,166669742,5107,652
70CTD018FR0000005,2018,77740,932469612,1223,1223
70CTD018FR0000006,2018,74051.25,710060653,612,1100
70CTD018FR0000008,2018,42910.61,556496370,626,626
70CTD018FR0000009,2018,47780.13,556496370,626,1100
70CTD018FR0000010,2018,224357.13,619719693,3503,1100
70CTD018FR0000011,2018,16067.04,605928246,1198,1100
70CTD018FR0000012,2018,4973.52,45006140,2404,1100
70CTD018FR0000013,2018,10659,166669742,5107,5107
70CTD018FR0000014,2018,13130,121701957,652,5000
70CTD018FR0000015,2018,3370.25,79720068,5111,1100
70CTD018FR0000017,2018,5200.2,166669742,5107,1100
70CTD018FR0000018,2018,66534.2,166669742,5107,1100
70CTD018FR0000019,2018,13325.32,166669742,5107,5107
70CTD018FR0000021,2018,2362.17,166669742,5107,1100
70CTD018FR0000022,2018,204000,121701957,652,1100
70CTD018FR0000023,2018,10200,121701957,652,1100
70CTD018FR0000024,2018,7380.79,556496370,626,1223
70CTD018FR0000025,2018,364140,121701957,652,652
70CTD018FR0000026,2018,17235,938289527,2408,1100
70CTD018FR0000027,2018,46630.78,808284181,5111,5305
70CTD018FR0000029,2018,7753.51,166669742,5107,1204
70CTD018FR0000030,2018,123000,615378007,2408,2804
70CTD018FR0000031,2018,11085.39,166669742,5107,1100
70CTD018FR0000032,2018,6896,121701957,652,3610
70CTD018FR0000033,2018,58917,121701957,652,652
70CTD018FR0000034,2018,41979.97,121701957,652,652
70CTD018FR0000035,2018,12710.13,166669742,5107,7200
70CTD018FR0000036,2018,18751.9,121701957,652,2509
70CTD018FR0000037,2018,9228.75,78374094,5111,4506
70CTD018FR0000038,2018,19085.79,166669742,5107,5107
70CTD018FR0000039,2018,10049.16,556496370,626,626
70CTD018FR0000040,2018,4798,166669742,5107,5107
70CTD018FR0000041,2018,3424.53,556496370,626,4829
70CTD018FR0000043,2018,4500.54,556496370,626,626
70CTD018FR0000044,2018,5723.75,166669742,5107,1100
70CTD018FR0000045,2018,10296,121701957,652,1100
70CTD018FR0000046,2018,11073,121701957,652,3619
70CTD018FR0000047,2018,3463.7,166669742,5107,3610
70CTD018FR0000048,2018,3273.04,166669742,5107,5107
70CTD018FR0000049,2018,7857.5,109448030,5110,7200
70CTD018FR0000050,2018,456454.5,605928246,1198,4824
70CTD018FR0000051,2018,8909,121701957,653,407
70CTD018FR0000054,2018,16594.04,121701957,652,1303
70CTD018FR0000055,2018,12550,121701957,652,3103
70CTD018FR0000056,2018,14757.82,166669742,5107,1211
70CTD018FR0000057,2018,4567.4,932469612,1223,1223
70CTD018FR0000058,2018,286924.8,622594492,5111,5111
70CTD018FR0000059,2018,12125,932469612,1223,4833
70CTD018FR0000060,2018,15574.45,121701957,653,652
70CTD018FR0000061,2018,7475,121701957,652,1100
70CTD018FR0000062,2018,19392.8,22567908,650,4005
70CTD018FR0000063,2018,5098.57,605928246,1198,1301
70CTD018FR0000064,2018,6751.1,556496370,626,1100
70CTD018FR0000065,2018,23086.8,166669742,5107,5107
70CTD018FR0000066,2018,2939.6,166669742,5107,4834
70CTD018FR0000067,2018,12256,121701957,652,2905
70CTD018FR0000068,2018,15685.65,166669742,5107,1305
70CTD018FR0000069,2018,29494.03,808284181,5111,4005
70CTD018FR0000070,2018,12425.57,932469612,1223,1223
70CTD018FR0000071,2018,2802,166669742,5107,1301
70CTD018FR0000072,2018,6885.22,556496370,626,626
70CTD018FR0000073,2018,4608.21,166669742,5107,1100
70CTD018FR0000074,2018,61600,20149303,617,1100
70CTD018FR0000075,2018,182500,932469612,1223,619
70CTD018FR0000076,2018,4027.93,166669742,5107,4818
70CTD018FR0000077,2018,15236.82,166669742,5107,2404
70CTD018FR0000078,2018,5925.43,166669742,5107,5107
70CTD018FR0000079,2018,14400,121701957,652,1100
70CTD018FR0000080,2018,5551,121701957,653,651
70CTD018FR0000081,2018,3749,121701957,652,4818
70CTD018FR0000082,2018,2497,121701957,652,1100
70CTD018FR0000083,2018,442538.28,605928246,1198,1100
70CTD018FR0000084,2018,12389.98,121701957,652,1100
70CTD018FR0000085,2018,16311.01,556496370,626,1100
70CTD018FR0000086,2018,11957.5,121701957,653,407
70CTD018FR0000087,2018,12413.25,121701957,652,4813
70CTD018FR0000088,2018,24797.24,78368261,5111,5111
70CTD018FR0000089,2018,1830880.32,103312802,1198,1100
70CTD018FR0000090,2018,12100.93,119514144,604,3201
70CTD018FR0000091,2018,12394.1,121701957,652,4818
70CTD018FR0000092,2018,9990,33095568,3405,3405
70CTD018FR0000094,2018,16740.24,166669742,5107,5107
70CTD018FR0000095,2018,1415807.88,876868563,3501,1100
70CTD018FR0000096,2018,56370.22,781797712,5111,5111
70CTD018FR0000097,2018,14150,121701957,653,1305
70CTD018FR0000098,2018,691441.8,781797712,5111,1100
70CTD018FR0000099,2018,12810,556496370,626,4806
70CTD018FR0000100,2018,10770.8,121701957,652,4820
70CTD018FR0000101,2018,24025.02,556496370,626,4821
70CTD018FR0000102,2018,8775,932469612,1223,4005
70CTD018FR0000103,2018,5667,121701957,653,1100
70CTD018FR0000104,2018,3200,605928246,1198,1100
70CTD018FR0000105,2018,6938.1,20149303,617,5000
70CTD018FR0000106,2018,47567.5,78374272,805,805
70CTD018FR0000107,2018,2790.46,605928246,1198,407
70CTD018FR0000108,2018,8693.16,166669742,5107,5307
70CTD018FR0000109,2018,3045,121701957,652,1302
70CTD018FR0000110,2018,31625,121701957,652,1100
70CTD018FR0000111,2018,10985.25,556496370,626,3610
70CTD018FR0000112,2018,34495,78374272,805,5110
70CTD018FR0000113,2018,7290,932469612,1223,1100
70CTD018FR0000114,2018,13016.75,121701957,652,3704
70CTD018FR0000115,2018,12735.02,556496370,626,1100
70CTD018FR0000116,2018,2584723.2,184347024,2406,5108
70CTD018FR0000117,2018,44725.87,121701957,652,652
70CTD018FR0000118,2018,88344.92,79720068,5111,401
70CTD018FR0000120,2018,30524,938289527,2408,1100
70CTD018FR0000121,2018,72217.07,808284181,5111,3605
70CTD018FR0000122,2018,9077.9,20149303,617,1100
70CTD018FR0000124,2018,37434,876868563,3501,3911
70CTD018FR0000134,2018,5168.26,166669742,5107,1100
70CTD018FR0000135,2018,77056.69,121701957,652,2906
70CTD018FR0000136,2018,237693.84,556496370,626,626
70CTD018FR0000137,2018,29899.07,808284181,5111,5111
70CTD018FR0000138,2018,12650,932469612,1223,5107
70CTD018FR0000139,2018,4163.6,166669742,5107,4904
70CTD018FR0000140,2018,3535.23,166669742,5107,3610
70CTD018FR0000142,2018,4053.46,78368261,5111,1100
70CTD018FR0000143,2018,24445.3,556496370,626,1100
70CTD018FR0000144,2018,21035.46,166669742,5107,4904
70CTD018FR0000145,2018,525464.75,81030226,1712,1100
70CTD018FR0000146,2018,15000,942320656,1307,1307
70CTD018FR0000147,2018,10000,942320656,1307,1307
70CTD018FR0000148,2018,65975,932469612,1223,5111
70CTD018FR0000150,2018,21305.26,89896737,5110,1100
70CTD018FR0000151,2018,24976.11,166669742,5107,1100
70CTD018FR0000152,2018,77349.47,166669742,5107,5107
70CTD018FR0000153,2018,165114.7,78374272,805,1100
70CTD018P00000003,2018,6977.97,615378007,2408,2408
70CTD018P00000004,2018,4922.8,601839660,4831,4831
70CTD018P00000005,2018,4365.63,195590237,5308,1100
70CTD018P00000006,2018,12374.92,784964426,1501,1501
70CTD018P00000007,2018,114900,623506107,5111,1100
70CTD018P00000009,2018,3795,22676698,5110,1100
70CTD018P00000010,2018,5555,79453470,802,7200
70CTD018P00000011,2018,59500,350663899,****,5110
70CTD018P00000012,2018,10050,80001807,5111,5110
70CTD018P00000013,2018,57230,884261082,5111,1100
70CTD018P00000014,2018,24985,78643840,2507,1100
70CTD018P00000015,2018,6528,80388745,4810,4819
HSCECR08P00008,2018,810334.46,30963826,4820,4834
HSCECR11F00021,2018,169207287.3,618954465,650,653
HSCECR12F00010,2018,12594.14,690536925,3405,606
HSCECR12F00014,2018,9005.66,690549118,4206,5504
HSCECR12F00015,2018,9134.97,690557624,3411,1000
HSCECR12F00016,2018,16270.72,690557624,3411,4501
HSCECR12F00025,2018,64508.84,49591852,5111,4904
HSCECR12F00031,2018,48963,690536925,3405,612
HSCECR12F00038,2018,8778.61,690536925,3405,2506
HSCECR12F00040,2018,10877.3,690536925,3405,4005
HSCECR12F00048,2018,283843799.2,19992424,4823,1100
HSCECR12F00053,2018,26782.2,690536925,3405,2506
HSCECR12F00054,2018,9051,690536925,3405,4402
HSCECR12F00059,2018,5494.06,690549118,4206,4813
HSCECR12F00093,2018,9655.23,690536925,3405,3627
HSCECR12J00008,2018,11543.19,690549118,4206,5402
HSCECR12J00009,2018,10339.08,690549662,5108,5309
HSCECR13C00003,2018,514201.22,806933284,107,107
HSCECR13F00006,2018,31367.43,690536925,3405,3405
HSCECR13P00012,2018,47417.68,79845709,3704,1100
HSCECR14F00007,2018,142866923.2,102793460,3501,3501
HSCECR14F00008,2018,176837509.4,102793460,3501,3501
HSCECR14F00009,2018,56662002.61,102793460,3501,3501
HSCECR14F00010,2018,72212665.68,102793460,3501,3501
HSCECR14F00015,2018,69551277.83,102793460,3501,4834
HSCECR14F00035,2018,6039453.59,143530926,4814,4814
HSCECR14F00046,2018,5839779.02,608717450,5111,645
HSCECR14J00004,2018,60659,167646140,1705,1705
HSCECR14J00010,2018,57750,74811571,5108,5108
HSCECR14P00019,2018,68150,64836799,635,645
HSCECR15F00007,2018,3748151.36,68678788,2408,2408
HSCECR15F00008,2018,13804430.76,133090261,2406,2406
HSCECR15F00011,2018,18174243.98,964725688,5111,645
HSCECR15F00015,2018,3117214.03,14127109,5108,1100
HSCECR15F00023,2018,1245845.68,80198742,647,624
HSCECR15J00003,2018,453946.8,826662421,4825,4825
HSCECR15P00006,2018,41692,362572737,1221,1226
HSCECR15P00009,2018,1527165.6,210244596,3910,1100
HSCECR15P00012,2018,56800,62164900,2505,2506
HSCECR15P00016,2018,24650,30783757,5303,5303
HSCECR15P00018,2018,57099.9,23170694,4820,4821
HSCECR16D00001,2018,0,133090261,2406,****
HSCECR16F00004,2018,3804198.35,1673920,1198,1100
HSCECR16P00001,2018,12600,1969443,2402,2402
HSCECR17F00001,2018,13294869,12630106,1218,1218
HSCECR17F00003,2018,22766583.1,1673920,1198,1100
HSCECR17F00005,2018,134984,790555457,5107,1225
HSCECR17F00009,2018,2335096,143530926,4814,4814
HSCECR17F00011,2018,73800.2,102793460,3501,1224
HSCECR17J00001,2018,143900.53,133090261,2406,2406
HSCECR17P00008,2018,39869,73370843,652,651
HSCECR17P00009,2018,2021460,37619129,406,406
HSCECR17P00012,2018,168500,36039951,1220,1224
HSCECR17P00013,2018,168764,790555457,5107,1224
HSCECR17P00014,2018,173600,80511443,1207,1224
HSCECR17P00015,2018,134500,36039951,1220,1224
HSCEDM09D00003,2018,0,9741828,4827,****
HSCEDM09D00007,2018,0,159734151,4705,****
HSCEDM10F00003,2018,908595.72,53117149,4801,4816
HSCEDM10F00104,2018,2811188.64,133090261,2406,2406
HSCEDM11D00003,2018,0,612706465,1222,****
HSCEDM11J00044,2018,17728.8,690549118,4206,5309
HSCEDM12D00001,2018,0,612706465,1222,****
HSCEDM12D00005,2018,0,879740454,200,****
HSCEDM12D00011,2018,0,969820914,1210,****
HSCEDM12F00072,2018,66052.34,45155244,2909,3203
HSCEDM12J00008,2018,42255.03,49591852,5111,407
HSCEDM12J00009,2018,10723.89,690549662,5108,1601
HSCEDM12J00017,2018,17129.45,49591852,5111,803
HSCEDM12J00021,2018,33421.24,49591852,5111,4826
HSCEDM12J00022,2018,20719,49591852,5111,1501
HSCEDM12J00023,2018,10861,49591852,5111,404
HSCEDM12J00028,2018,240891.23,49591852,5111,806
HSCEDM12J00040,2018,22066.59,49591852,5111,606
HSCEDM12J00043,2018,12514.84,49591852,5111,403
HSCEDM12J00044,2018,12106.08,49591852,5111,401
HSCEDM12J00052,2018,20771.18,49591852,5111,623
HSCEDM12J00057,2018,5284.58,690549118,4206,4818
HSCEDM12J00061,2018,33123.08,690549118,4206,652
HSCEDM12J00065,2018,19012.49,690552815,5108,5309
HSCEDM12P00070,2018,363383.4,27287429,1313,4817
HSCEDM12P00090,2018,18064.2,613208388,2407,4201
HSCEDM12P00093,2018,80047.49,621647056,3626,3627
HSCEDM12P00174,2018,22043.82,791072197,628,651
HSCEDM13D00002,2018,0,791120124,651,****
HSCEDM13F00018,2018,119129.6,38062712,1714,404
HSCEDM13F00020,2018,63341.25,809643125,3604,3604
HSCEDM13F00024,2018,33299.34,690552815,5111,407
HSCEDM13F00025,2018,81938,56294614,3411,404
HSCEDM13F00033,2018,14921.42,690552815,5111,407
HSCEDM13F00034,2018,58195.56,98009814,406,404
HSCEDM13J00013,2018,18435.09,49591852,5111,1602
HSCEDM13P00104,2018,49500,932463313,1708,1707
HSCEDM13P00105,2018,45707.67,107689713,1225,1226
HSCEDM13P00114,2018,186300,158110697,649,5111
HSCEDM14C00001,2018,0,958098352,402,****
HSCEDM14D00002,2018,0,79253761,200,****
HSCEDM14D00004,2018,0,612706465,802,****
HSCEDM14D00006,2018,0,38049532,5110,****
HSCEDM14F00011,2018,5135635.83,52089695,200,401
HSCEDM14F00057,2018,726002.65,949053185,2614,634
HSCEDM14J00021,2018,105712359.3,879740454,200,4821
HSCEDM14J00032,2018,211106.4,969820914,1210,634
HSCEDM14P00013,2018,153381.56,621804913,1212,623
HSCEDM14P00055,2018,40079.28,29127727,653,651
HSCEDM14P00086,2018,132859.67,828164087,1305,1305
HSCEDM14P00095,2018,37080,78360656,2503,651
HSCEDM14P00102,2018,1837,2537595,4810,4825
HSCEDM14P00105,2018,5550,30786248,4104,4101
HSCEDM15D00001,2018,0,69586055,200,****
HSCEDM15D00002,2018,0,79253761,200,****
HSCEDM15D00005,2018,0,828373006,4816,****
HSCEDM15D00006,2018,0,612706465,1222,****
HSCEDM15D00007,2018,0,112281840,1198,****
HSCEDM15D00009,2018,0,805596710,200,****
HSCEDM15D00015,2018,0,612706465,1222,****
HSCEDM15F00012,2018,22368,932061653,3704,653
HSCEDM15F00013,2018,33398811.88,964725688,5111,1100
HSCEDM15F00023,2018,2038901.19,112281840,1198,1100
HSCEDM15F00034,2018,15840,939827127,1805,612
HSCEDM15F00067,2018,24816.72,80438446,4401,102
HSCEDM15F00073,2018,73463.55,786235663,652,651
HSCEDM15F00085,2018,3201031.67,1863794,5111,1100
HSCEDM15P00002,2018,25999.2,111899506,622,623
HSCEDM15P00005,2018,28406.2,19723535,4835,4835
HSCEDM15P00021,2018,37250,827284519,3626,3626
HSCEDM15P00053,2018,29648,1376735,4902,4902
HSCEDM15P00060,2018,5751,46263810,3000,3000
HSCEDM15P00062,2018,960,40179749,1601,1601
HSCEDM15P00066,2018,945,60052750,1601,1601
HSCEDM15P00068,2018,2850,70922810,1602,1602
HSCEDM15P00074,2018,28000,942273863,4820,4902
HSCEDM15P00082,2018,44939.12,832229079,402,403
HSCEDM15P00134,2018,618758.43,57900928,3617,3617
HSCEDM15P00152,2018,165800,79488432,5110,5101
HSCEDM16CHS002,2018,21380,136890881,107,107
HSCEDM16D00003,2018,0,34302497,2203,****
HSCEDM16F00008,2018,2936293.39,38049532,5110,****
HSCEDM16F00025,2018,3663439.68,608717450,5111,5111
HSCEDM16J00022,2018,93149444.76,9741828,4827,4827
HSCEDM16J00026,2018,854980.84,62722038,1220,3610
HSCEDM16J00031,2018,53115,167646140,1705,1705
HSCEDM16J00032,2018,35935.2,791326312,4705,651
HSCEDM16J00033,2018,616312.45,883012874,2903,3610
HSCEDM16J00034,2018,4336875.83,737341631,1218,407
HSCEDM16J00037,2018,382866.45,969820914,1210,634
