lat,lon,detloc,name,city,state
35.220843,-80.837649,MECKLN2,MECKLENBURG COUNTY JAIL CENTRAL,CHARLOTTE,NC
37.320648,-78.425405,PMREGVA,PIEDMONT REGIONAL JAIL,FARMVILLE,VA
35.088702,-92.442469,FAULKAR,FAULKNER COUNTY JAIL,CONWAY,AR
34.405734,-103.206646,CURRYNM,CURRY COUNTY DETENTION FACILITY,CLOVIS,NM
35.380213,-94.412793,SEBJVAR,SEBASTIAN COUNTY JUVENILE,FORT SMITH,AR
46.593342,-111.974248,HELHOLD,HELENA DISTRICT CUSTODY,HELENA,MT
33.20028,-101.371753,BSGDFTX,BSCC GILES DARBY FACILITY,POST,TX
33.20028,-101.371753,BOPDAL,DALBY CORRECTIONAL INSTITUTE,POST,TX
48.709742,-94.591152,LKWDSMN,LAKE OF THE WOODS COUNTY JAIL,BAUDETTE,MN
31.309713,-92.41072,LKLNDLA,LAKELAND NURSING HOME,PINEVILLE,LA
35.410801,-86.130471,MANHOLD,MANCHESTER HOLDROOM,MANCHESTER,NH
47.595433,-122.327341,SEAICDF,SEATTLE CONTRACT DETENTION,SEATTLE,WA
40.750465,-81.387151,MCJUVOH,MULTI COUNTY,CANTON,OH
34.063037,-118.239344,BWDGICA,BEST WESTERN DRAGON GATE INN,LOS ANGELES,CA
46.449398,-108.541905,MUSSEMT,MUSSELSHELL COUNTY JAIL,ROUNDUP,MT
33.759226,-117.986454,WESHOLD,WESTMINSTER CUSTODY,WESTMINSTER,CA
42.499048,-96.40647,WOJUVIA,WOODBURY COUNTY JUVENILE DETENTION CENTER,SIOUX CITY,IA
38.548791,-76.059035,DORCHMD,DORCHESTER COUNTY DETENTION CENTER,CAMBRIDGE,MD
47.996038,-122.039559,WASHIME,WASHINGTON COUNTY JAIL,MACHIAS,ME
32.339536,-108.669664,HIDALNM,HIDALGO COUNTY DETENTION FACILITY,LORDSBURG,NM
39.943956,-75.115979,CAMDENJ,CAMDEN COUNTY JAIL,CAMDEN,NJ
41.863672,-87.867765,REHOSIL,RIVEREDGE HOSPITAL,FOREST PARK,IL
35.157004,-89.883275,MEMHOLD,MEMPHIS HOLD ROOM,MEMPHIS,TN
40.313075,-83.047187,DELWAOH,DELAWARE COUNTY JAIL,DELAWARE,OH
30.480405,-90.463101,PENOBME,PENOBSCOT COUNTY JAIL,BANGOR,ME
42.249596,-73.756593,COLOMNY,COLOMBIA COUNTY JAIL,HUDSON,NY
37.825386,-107.881011,SNMGLCO,SAN MIGUEL COUNTY JAIL,TELLURIDE,CO
29.959765,-90.09482,ORPARL2,ORLEANS PARISH/SOUTH WHITE,NEW ORLEANS,LA
28.446666,-80.784754,BREVDFL,BREVARD COUNTY JAIL COMPLEX,COCOA,FL
35.224004,-101.741099,AMTHOLD,AMARILLO HOLD ROOM,AMARILLO,TX
40.77399,-80.708493,BOPELK,ELKTON FEDERAL CORRECTIONAL INSTITUTE,ELKTON,OH
41.822489,-87.842764,BROPDIL,BROOKFIELD POLICE DEPARTMENT,BROOKFIELD,IL
39.662675,-106.819619,EAGLECO,EAGLE COUNTY JAIL,EAGLE,CO
37.352023,-121.905645,SCNORCA,SANTA CLARA COUNTY MAIN JAIL,SAN JOSE,CA
26.933288,-82.222172,FMYHOLD,FORT MYERS ERO HOLD ROOM,FORT MYERS,FL
32.088885,-110.85789,BOPTCN,TUCSON FEDERAL CORRECTIONAL INSTITUTE,TUCSON,AZ
42.111331,-75.910529,BROMMNY,BROOME COUNTY JAIL,BINGHAMPTON,NY
32.840254,-116.973569,LASWOCA,LAS COLINAS WOMEN'S DETENTION FACILITY,SANTEE,CA
39.749321,-104.990311,USMCO,US MARSHALS (COLORADO),DENVER,CO
27.796327,-97.399658,NUECETX,NUECES COUNTY JAIL,CORPUS CHRISTI,TX
30.003609,-81.686229,CLAYCFL,CLAY COUNTY JAIL,GREENCOVE SPRING,FL
27.507924,-99.504622,WEBCOTX,WEBB COUNTY (SHERIFF) JAIL,LAREDO,TX
42.027964,-96.09301,MONONIA,MONONA COUNTY JAIL (IOWA),ONAWA,IA
38.275318,-104.610255,PUEBLCO,PUEBLO COUNTY JAIL,PUEBLO,CO
31.529023,-96.511946,LIMESTX,LIMESTONE COUNTY DETENTION CENTER,GROESBECK,TX
32.415888,-99.735779,TAYLOTX,TAYLOR COUNTY ADULT DETENTION FACILITY,ABILENE,TX
61.30043,-149.587058,AKHIGHL,HILAND MOUNTAIN CORRECTIONAL CENTER,EAGLE RIVER,AK
38.3143,38.3143,JEFFEIL,JEFFERSON COUNTY JAIL,MOUNT VERNON,IL
33.750973,-118.088403,MISS557,SEAL BEACH DETENTION CENTER,SEAL BEACH,CA
30.223179,-92.020786,LAFAYLA,LAFAYETTE PARISH CORRECTIONAL CENTER,LAFAYETTE,LA
44.969774,-69.506081,MATEWKS,TEWKSBURY STATE HOSPITAL,TEWKSBURY,MA
45.033453,-99.126827,FAULKSD,FAULK COUNTY JAIL,FAULKTON,SD
37.217758,-93.291044,GREENMO,GREENE COUNTY JAIL,SPRINGFIELD,MO
32.082882,-110.857962,BOPTCP,US PENITENTIARY TUCSON,TUCSON,AZ
38.75191,-77.477579,PWILLVA,PRINCE WILLIAM COUNTY CORRECTIONAL FACILITY,MANASSAS,VA
38.396049,-105.11597,PUEHOLD,PUEBLO HOLDROOM,FLORENCE,CO
35.749543,-83.99043,BLOUNTN,BLOUNT COUNTY JUSTICE CENTER,MARYVILLE,TN
35.836577,-86.4095,RUTHETN,RUTHERFORD COUNTY SHERIFF,MURFREESBORO,TN
28.429633,-81.333865,ORLHOLD,ORLANDO HOLD ROOM,ORLANDO,FL
32.134972,-81.61901,BRYANGA,BRYAN COUNTY JAIL,PEMBROKE,GA
47.690453,-122.646315,WYATTRI,WYATT DETENTION CENTER,CENTRAL FALLS,RI
32.921723,-96.453077,ROCCOTX,ROCKWALL COUNTY DETENTION CENTER,ROCKWALL,TX
35.189537,-111.641039,COCONAZ,COCONINO COUNTY DETENTION FACILITY,FLAGSTAFF,AZ
25.907372,-97.494186,CAMERTX,CAMERON COUNTY JAIL,BROWNSVILLE,TX
39.638781,-105.102914,BOPENG,ENGLEWOOD FEDERAL CORRECTIONAL INSTITUTION,LITTLETON,CO
39.246915,-94.674981,KANHOLD,KANSAS CITY HOLDROOM,KANSAS CITY,MO
31.39479,-103.557594,REJUVTX,REEVES CO. JUV. DET. CTR.,PECOS,TX
31.390048,-103.530264,REDETTX,REEVES COUNTY DETENTION,PECOS,TX
41.452043,-72.107461,CTCORCI,CORRIGAN CORRECTIONAL INSTITUTE,UNCASVILLE,CT
37.754317,-122.029622,CAHBOYS,HOSANNA HOMES FOR BOYS,CASTRO VALLEY,CA
41.311078,-105.63077,ALBANWY,ALBANY COUNTY JAIL,LARAMIE,WY
40.428345,-74.493605,MIDDLNJ,MIDDLESEX COUNTY JAIL,NORTH BRUNSWICK,NJ
18.360096,-66.078484,CMEDHPR,CENTRO MEDICO HOSPITAL,SAN JUAN,PR
40.580064,-111.821697,PRVEGAL,VEGA ALTA DETENTION,VEGA ALTA,PR
45.061416,-92.84736,MNCOAKC,MINNESOTA CORRECTIONAL FACILITY (OAK PARK HEIGHTS),STILLWATER,MN
39.022942,-103.457864,LINCOCO,LINCOLN COUNTY JAIL,HUGO,CO
42.76399,-96.676742,UNIONSD,UNION COUNTY JAIL,ELK POINT,SD
44.334073,-100.094195,HUGHESD,HUGHES COUNTY,PIERRE,SD
41.79107,-107.23866,CARBOWY,CARBON COUNTY JAIL,RAWLINS,WY
46.842028,-96.735563,CLAYCMN,CLAY COUNTY,MOORHEAD,MN
47.756361,-96.622289,POLKCMN,POLK COUNTY JAIL,CROOKSTON,MN
44.564424,-98.206759,BEACOSD,BEADLE COUNTY,HURON,SD
45.902017,-95.420589,DOUGLMN,DOUGLAS COUNTY,ALEXANDRIA,MN
31.174061,-99.876368,EDENDTX,EDEN DETENTION CENTER,EDEN,TX
44.346935,-108.165824,BIGHOWY,BIG HORN COUNTY JAIL (WYOMING),BASIN,WY
43.030348,-74.964044,HERKINY,HERKIMER COUNTY JAIL,HERKIMER,NY
39.958058,-75.162292,HANMNPA,HAHNEMANN HOPSITAL,PHILADELPHIA,PA
31.339242,-94.727554,ANGELTX,ANGELINA COUNTY JAIL,LUFKIN,TX
29.824209,-98.618585,KENDATX,KENDALL COUNTY JAIL,BOERNE,TX
30.277756,-98.406098,BLANCTX,BLANCO COUNTY JAIL,JOHNSON CITY,TX
30.039918,-99.13649,KERCOTX,KERR COUNTY JAIL,KERRVILLE,TX
29.579044,-97.970738,GUADATX,GUADALUPE CITY JAIL,SEGUIN,TX
30.306156,-97.732341,TRAVITX,TRAVIS CITY JAIL,AUSTIN,TX
30.075813,-97.281411,BASCOTX,BASTROP COUNTY JAIL,BASTROP,TX
29.130091,-98.162359,WILSOTX,WILSON COUNTY JAIL,FLORESVILLE,TX
26.701497,-99.108897,ATASCTX,ATASCOSA COUNTY JAIL,JOURDANTON,TX
29.661605,-98.124459,COMALTX,COMAL CITY JAIL,NEW BRAUNFELS,TX
29.399964,-98.530608,BEXARTX,BEXAR COUNTY JAIL,SAN ANTONIO,TX
30.727314,-98.246561,HAYCOTX,HAYS COUNTY JAIL,SAN MARCOS,TX
30.727314,-98.246561,GONZATX,GONZALES COUNTY JAIL,GONZALEZ,TX
29.915289,-96.865094,FAYETTX,FAYETTE COUNTY JAIL,LA GRANGE,TX
30.727314,-98.246561,CALDWTX,CALDWELL COUNTY JAIL,LOCKHART,TX
26.701497,-99.108897,FRIOCTX,FRIO COUNTY JAIL,PEARSALL,TX
29.536192,-98.462387,TXDOMIN,TDC-DOMINGUEZ UNIT,SAN ANTONIO,TX
36.2051,-119.356899,CASPSAT,CALIFORNIA STATE,CORCORAN,CA
32.751069,-117.190736,CASSJCA,CASA SAN JUAN,SAN DIEGO,CA
32.041235,-89.862596,SIMPSMS,SIMPSON COUNTY JAIL,MENDENHALL,MS
41.896627,-87.631811,CHIHOLD,INS AIRPORT HOLD,CHICAGO,IL
41.84451,-97.455064,MADISNE,MADISON COUNTY JAIL,MADISON,NE
36.163608,-115.141426,CCFAMNV,CC FAMILY & YOUTH SERVICE,LAS VEGAS,NV
31.329497,-83.590891,COLQUGA,COLQUITT COUNTY JAIL,MOULTRIE,GA
35.697376,-78.670006,NCDOCRA,NORTH CAROLINA DEPARTMENT OF CORRECTIONS (RALEIGH),RALEIGH,NC
25.558428,-80.458168,KRHUBFL,KROME/MIAMI HUB,MIAMI,FL
42.05781,-124.275784,COOSCOR,COOS COUNTY,COQUILLE,OR
45.498148,-110.224564,BIGHOMT,BIG HORN COUNTY JAIL (MONTANA),HARDIN,MT
31.080893,-97.768467,CORTYTX,CORYELL COUNTY JAIL,COPPERAS COVE,TX
42.287357,-74.912495,DELAWNY,DELAWARE COUNTY JAIL,DELHI,NY
40.897823,-77.773188,CENTRPA,CENTRE COUNTY JAIL,BELLEFONTE,PA
44.08913,-121.258666,DESCHOR,DESCHUTES COUNTY JAIL,BEND,OR
43.209562,-123.310375,DOUGLOR,DOUGLAS COUNTY,ROSEBURG,OR
37.413944,-121.905479,SCMENCA,SANTA CLARA CO JAIL/MENS,MILPITAS,CA
37.122572,-113.547417,ESSEXMA,ESSEX COUNTY,MIDDLETON,MA
44.995474,-120.222351,GRANTOR,GRANT COUNTY JAIL,CANYON CITY,OR
39.033864,-81.173767,BOPFTD,FORT DIX FEDERAL CORRECTIONAL INSTITUTE,FORT DIX,NJ
35.221085,-120.636399,CAMENCE,"CALIF. MEN COLONY, EAST",SAN LUIS OBISPO,CA
35.221085,-120.636399,CAMENCW,"CALIF. MEN COLONY, WEST",SAN LUIS OBISPO,CA
31.216274,-99.837218,EDCHOLD,EDEN HOLD ROOM,EDEN,TX
29.754455,-94.941516,STTCJVI,ST. T CRIMINAL JUSTICE COMPLEX,CHARLOTTE AMALIE,VI
30.644755,-95.579836,TXHUNTS,HUNTSVILLE STATE PENITENTIARY,HUNTSVILLE,TX
32.746007,-84.934906,HARRIGA,HARRIS COUNTY JAIL,HAMILTON,GA
35.508128,-98.026708,BOPERE,EL RENO FEDERAL CORRECTIONAL INSTITUTE,EL RENO,OK
46.344605,-104.7877,BOPDEV,DEVENS FEDERAL MEDICAL CENTER,AYER,MA
32.64613,-97.266086,BOPCRW,CARSWELL FEDERAL MEDICAL CENTER,FORT WORTH,TX
30.763329,-98.2167,GILLITX,GILLISPIE CITY JAIL,FREDERICKSBURG,TX
29.991172,-99.179265,KEJUVTX,KERR COUNTY JUVENILE DETENTION CENTER,KERRVILLE,TX
36.16924,-115.140647,LVGCINV,LAS VEGAS CITY JAIL,LAS VEGAS,NV
18.405485,-66.056477,SJUHOLD,SAN JUAN AIRPORT HOLD ROOM,SAN JUAN,PR
37.11964,-94.507393,AIRHOPR,AIRPORT HOTEL (SAN JUAN),ISLA VERDE,PR
40.310003,-75.130483,BUCKSPA,BUCKS COUNTY JAIL (PENNSYLVANIA),DOYLESTOWN,PA
42.655569,-74.337322,SCHOHNY,SCHOHARIE COUNTY JAIL,SCHOHARIE,NY
61.54876,-149.033496,AKPALMC,PALMER CORRECTIONAL CENTER,PALMER,AK
39.721955,-75.708385,STCGOVI,ST. X GOLDEN GROVE,CHRISTIANSTED,VI
45.772424,-122.64879,CLARKWA,CLARKE COUNTY JAIL,VANCOUVER,WA
44.724105,-75.445374,NYOGDNC,OGDENSBURG CORRECTIONAL,OGDENSBURG,NY
30.80547,-92.62153,BOPOAK,OAKDALE FEDERAL CORRECTIONAL INSTITUTE,OAKDALE,LA
35.100867,-90.726069,BOPFOR,FOREST CITY FEDERAL CORRECTIONAL INSTITUTE,FOREST CITY,AR
36.13209,-78.75667,BOPBUT,BUTNER FEDERAL CORRECTIONAL INSTITUTE,BUTNER,NC
40.969642,-76.948072,BOPLEW,LEWISBURG US PENITENTIARY,LEWISBURG,PA
37.96954,-76.766517,NNREGVA,NORTHERN NECK REGIONAL JAIL,WARSAW,VA
36.958691,-122.027589,STCANVI,ST X ANNAS HOPE,SAINT CROIX,VI
35.974602,-94.190997,FAYHOLD,FAYETTEVILLE HOLD ROOM,FAYETTEVILLE,AR
31.773452,-106.37709,ELPCOTX,EL PASO COUNTY JAIL (TEXAS),EL PASO,TX
37.73562,-81.14994,BOPBEC,BECKLEY FEDERAL CORRECTIONAL INSTITUTE,BEAVER,WV
46.8887,-100.681855,BURLEND,BURLEIGH COUNTY,BISMARCK,ND
41.07592,-76.87469,BOPALF,ALLENWOOD LOW SECURITY FEDERAL CORRECTIONAL INSTIT,WHITE DEER,PA
44.36287,-93.267456,RICECMN,RICE COUNTY JAIL,FARIBAULT,MN
48.41358,-114.33569,WHITEMT,WHITEFISH CITY JAIL,WHITEFISH,MT
38.758595,-108.069236,DELTACO,DELTA COUNTY JAIL,DELTA,CO
44.859117,-74.288237,FRACONY,FRANKLIN COUNTY JAIL,MALONE,NY
39.7061,-105.6975,CLEARCO,CLEAR CREEK COUNTY JAIL,GEORGETOWN,CO
37.378234,-120.617808,MERCECA,MERCED COUNTY JAIL,MERCED,CA
39.601448,-107.304314,GARFICO,GARFIELD COUNTY JAIL,GLENWOOD SPGS,CO
41.07592,-76.87469,BOPALM,ALLENWOOD (MEDICAL) FEDERAL CORRECTIONAL INSTITUTE,WHITE DEER,PA
39.257605,-106.301383,LAKEJCO,LAKE COUNTY JAIL,LEADVILLE,CO
29.847569,-94.129733,BOPBMA,BEAUMONT FEDERAL CORRECTIONAL INSTITUTE,BEAUMONT,TX
36.703347,-85.802728,BOPFAI,FAIRTON FEDERAL CORRECTIONAL INSTITUTE,FAIRTON,NJ
33.276539,-112.18717,MCMEDAZ,MARICOPA MEDICAL CENTER,PHOENIX,AZ
35.14726,-107.85145,CIBOLNM,CIBOLA COUNTY DETENTION CENTER,GRANTS,NM
28.452822,-98.166012,BOPTRV,THREE RIVERS FEDERAL CORRECTIONAL INSTITUTE,"THREE RIVERS,",TX
47.83441,-110.65827,CHOUTMT,CHOUTEAU COUNTY JAIL,FORT BENTON,MT
43.996613,-92.540929,BOPRCH,ROCHESTER FEDERAL MEDICAL CENTER,ROCHESTER,MN
40.071207,-106.069256,GRANDCO,GRAND COUNTY JAIL,HOT SULPHUR SPGS,CO
48.076333,-96.149002,PENNIMN,PENNINGTON COUNTY,THIEFRIVER FALLS,MN
43.78137,-89.57262,BOPOXF,OXFORD FEDERAL CORRECTIONAL INSTITUTE,OXFORD,WI
41.103581,-75.345945,LINCOME,LINCOLN COUNTY JAIL,WISCASSETT,ME
38.320931,-105.142833,BOPFLF,FLORENCE FEDERAL CORRECTIONAL INSTITUTE,FLORENCE,CO
36.449485,-121.368127,CATFSOL,CTF-SOLEDAD,SOLEDAD,CA
32.80661,-81.183087,BOPEST,ESTILL FEDERAL CORRECTIONAL INSTITUTE,ESTILL,SC
38.629119,-106.120582,CHAFFCO,CHAFFEE COUNTY JAIL,SALIDA,CO
40.69065,-76.26217,BOPSCH,SCHUYLKILL FEDERAL CORRECTIONAL INSTITUTE,MINERSVILLE,PA
33.767808,-81.987524,BOPEDG,EDGEFIELD FEDERAL CORRECTIONAL INSTITUTE,EDGEFIELD,SC
47.933481,-97.394446,GFJUVND,GRAND FORKS COUNTY,GRAND FORKS,ND
30.140905,-97.313592,BOPBAS,BASTROP FEDERAL CORRECTIONAL INSTITUTE,BASTROP,TX
38.320931,-105.142833,BOPFLP,FLORENCE US PENITENTIARY,FLORENCE,CO
36.722713,-121.63365,MONTECA,MONTEREY COUNTY,SALINAS,CA
38.320931,-105.142833,BOPFLM,FLORENCE ADMAX US PENITENTIARY,FLORENCE,CO
26.059583,-80.414605,BROCRFL,BROWARD CORRECTIONAL,PEMBROKE PINES,FL
48.232139,-101.293788,WARDCND,WARD COUNTY JAIL,MINOT,ND
28.79971,-82.07009,BOPCOL,COLEMAN FEDERAL CORRECTIONAL INSTITUTE,COLEMAN,FL
46.132453,-92.588959,BOPSST,SANDSTONE FEDERAL CORRECTIONAL INSTITUTE,SANDSTONE,MN
37.524246,-77.493157,HENRIVA,HENRICO COUNTY JAIL,RICHMOND,VA
44.28922,-74.10765,BOPRBK,RAY BROOK FEDERAL CORRECTIONAL INSTITUTE,RAY BROOK,NY
39.370254,-104.421214,ELBERCO,ELBERT COUNTY JAIL,KIOWA,CO
40.811809,-81.368284,STARKOH,STARK COUNTY JAIL,CANTON,OH
42.952856,-74.375413,MONTGNY,MONTGOMERY COUNTY JAIL,FONDA,NY
37.204765,-77.392784,BOPPET,PETERSBURG FEDERAL CORRECTIONAL INSTITUTE,PETERSBURG,VA
43.00674,-74.36764,FULCONY,FULTON COUNTY JAIL,JOHNSTOWN,NY
40.643861,-100.54399,FRONTNE,FRONTIER COUNTY JAIL,CURTIS,NE
41.07592,-76.87469,BOPALP,ALLENWOOD US PENITENTIARY,WHITE DEER,PA
41.92923,-78.652806,BOPMCK,MCKEAN FEDERAL CORRECTIONAL INSTITUTE,BRADFORD,PA
32.815898,-90.475849,BOPYAM,YAZOO CITY MEDIUM SECURITY FEDERAL CORRECTIONAL IN,YAZOO CITY,MS
41.47343,-74.53849,BOPOTV,OTISVILLE FEDERAL CORRECTIONAL INSTITUTE,OTISVILLE,NY
33.46238,-94.0715,BOPTEX,TEXARKANA FEDERAL CORRECTIONAL INSTITUTE,TEXARKANA,TX
42.08532,-83.68244,BOPMIL,MILAN FEDERAL CORRECTIONAL INSTITUTE,MILAN,MI
31.767543,-96.138094,FREESTX,FREESTONE COUNTY JAIL,FAIRFIELD,TX
39.965666,-75.210545,ROUNDPA,"ROUNDHOUSE (PHILADELPHIA, PENNSYLVANIA)",PHILADELPHIA,PA
44.521909,-92.537774,GOOD,GOOD,RED WING,MN
44.521909,-92.537774,GOODHMN,GOODHUE COUNTY JAIL,RED WING,MN
46.244859,-114.158335,RAVALMT,RAVALLI COUNTY JAIL,HAMILTON,MT
39.923662,-80.743828,WVNORTH,NORTHERN REGIONAL JAIL,MOUNDSVILLE,WV
41.007379,-111.898875,FRANKME,FRANKLIN COUNTY JAIL (MAINE),FARMINGTON,ME
30.92465,-93.722324,NEWTOTX,NEWTON COUNTY CORRECTIONAL CENTER,NEWTON,TX
29.219569,-95.344788,BOPDAN,DANBURY FEDERAL CORRECTIONAL INSTITUTE,DANBURY,CT
41.702697,-70.321952,BARNSMA,BARNSTABLE COUNTY,BARNSTABLE,MA
40.878164,-75.784076,CARBOPA,CARBON COUNTY CORRECTIONL,NESQUEHONING,PA
35.783858,-96.777105,SFJUVOK,SAC & FOX NATION JUVENILE DETENTION,STROUD,OK
32.4326,-91.064535,MADISLA,MADISON PARISH DET CENTER,TALLULAH,LA
37.180803,-83.785943,BOPMAN,MANCHESTER FEDERAL CORRECTIONAL INSTITUTE,MANCHESTER,KY
40.517191,-78.61487,BOPLOR,LORETTO FEDERAL CORRECTIONAL INSTITUTE,LORETTO,PA
37.656176,-89.095567,BOPMAR,MARION USP,MARION,IL
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
NA,NA,Redacted,Redacted,Redacted,Redacted
37.250333,-121.926752,SCSOUCA,SANTA CLARA COUNTY JAIL,SAN JOSE,CA
38.445532,-82.709518,BOPASH,ASHLAND FEDERAL CORRECTIONAL INSTITUTE,ASHLAND,KY
40.244126,-74.808546,AKPSYNJ,ANNE KLEIN PSYCHIATRIC INSTITUTE,W. TRENTON,NJ
42.33469,-71.075509,BPC,BOSTON SPC,BOSTON,MA
45.659503,-122.833553,USMVT,"US MARSHALS, VERMONT",BURLINGTON,VT
35.808387,-78.839488,RDUHOLD,RALEIGH HOLD ROOM,CARY,NC
41.976612,-91.657578,CRIHOLD,CEDAR RAPIDS HOLD ROOM,CEDAR RAPIDS,IA
35.227271,-80.844194,CLTHOLD,CHARLOTTE HOLD ROOM,CHARLOTTE,NC
38.087663,-78.556765,ALBEMVA,ALBEMARLE-CHARLOTTSVILLE,CHARLOTTESVILLE,VA
35.221092,-85.209082,CNGHOLD,CHATTANOOGA HOLD ROOM,CHATTANOOGA,TN
41.672687,-93.572173,DSMHOLD,DES MOINES HOLD ROOM,DES MOINES,IA
35.366188,-94.416458,FSAHOLD,FORT SMITH HOLD ROOM,FORT SMITH,AR
34.049367,-85.934285,ETWHOLD,ETOWAH ERO HOLD ROOM,GADSDEN,AL
34.898246,-82.257851,GRRHOLD,GREER HOLD ROOM,GREER,SC
38.422777,-78.877137,HBGHOLD,HARRISONBURG HOLD ROOM,HARRISONBURG,VA
33.544622,-86.929208,BHMHOLD,BIRMINGHAM HOLD ROOM,HOMEWOOD,AL
39.761293,-86.161336,INPHOLD,INDIANAPOLIS HOLD ROOM,INDIANAPOLIS,IN
35.943139,-83.898794,KNXHOLD,KNOXVILLE HOLD ROOM,KNOXVILLE,TN
27.556714,-99.475079,LRDHOLD,LAREDO DETENTION CENTER HOLD ROOM,LAREDO,TX
34.746905,-92.280049,LRAHOLD,LITTLE ROCK HOLD ROOM,LITTLE ROCK,AR
32.233377,-86.208528,MGAHOLD,MONTGOMERY HOLD ROOM,MONTGOMERY,AL
36.165688,-86.778098,NSVHOLD,NASHVILLE HOLD ROOM,NASHVILLE,TN
41.102555,-100.74907,NRPHOLD,NORTH PLATTE HOLD ROOM,NORTH PLATTE,NE
39.55587,-119.800887,RENHOLD,RENO HOLD ROOM,RENO,NV
41.495083,-90.604899,RIIHOLD,ROCK ISLAND HOLD ROOM,ROCK ISLAND,IL
37.185679,-113.609837,SGUHOLD,SAINT GEORGE HOLD ROOM,SAINT GEORGE,UT
15.190135,145.740804,MPSIPAN,SAIPAN DEPARTMENT OF CORRECTIONS (SUSUPE),SAIPAN,MP
15.190135,145.740804,SAIHOLD,SAIPAN HOLD,SAIPAN,MP
30.980518,-89.95071,CHAHOLD,CHARLOTTE AMALIE HOLDROOM,ST. THOMAS,VI
27.92485,-82.379447,TAMHOLD,TAMPA HOLD ROOM,TAMPA,FL
33.431043,-93.876485,TXAHOLD,TEXARKANA HOLDROOM,TEXARKANA,AR
34.480247,-117.408186,BOPVIM,FCI VICTORVILLE,VICTORVILLE,CA
32.449719,-87.496339,PERRYAL,PERRY COUNTY CORRECTIONAL CENTER,UNIONTOWN,AL
45.531406,-122.809837,USMOR,US MARSHALS (OREGON),PORTLAND,OR
33.218643,-117.247871,VISTACA,VISTA DETENTION FACILITY,VISTA,CA
31.835705,-99.007831,TXSJHAV,THOMAS HAVINS SA (TH/82),BROWNWOOD,TX
31.038898,-97.51293,TXSJWDM,LINDA WOODMANSJF,GATESVILLE,TX
31.409758,-97.721902,TXDCWOM,TDC/WOMENS,GATESVILLE,TX
32.722993,-117.165621,WCCSDCA,WACKENHUT CORRECTIONS CORPORATION OF AMERICA,SAN DIEGO,CA
45.223303,-123.202793,YAMCOOR,YAMHILL COUNTY CORRECTION,MCMINNVILLE,OR
